publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2015p377292,,2015-05-20T14:21:41.443Z,2015-05-20T14:25:39.737Z,173.16824700000000803,-43.33870126000000056,2.57295231199999996,29.60937500000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,12,0.38362574319999998,174.98356889999999453,0.29997503990000002,0.00000000000000000
2015p375970,,2015-05-20T02:37:12.419Z,2015-05-20T02:38:56.485Z,171.26134289999998828,-43.54783233999999936,2.23720340900000014,7.63671875000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,9,0.22253444100000000,79.38792266000000097,0.25238218920000000,0.00000000000000000
2015p373411,earthquake,2015-05-19T03:53:25.590Z,2015-05-19T04:03:08.274Z,172.74515579999999204,-43.61540276000000205,2.95021222000000005,12.73437500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,14,14,12,0.11321892100000000,89.41646928000000116,0.19649536530000000,0.00000000000000000
2015p373381,,2015-05-19T03:37:32.579Z,2015-05-19T03:40:37.345Z,172.12995349999999917,-43.20919960999999887,2.33243953599999987,8.86718750000000000,M,,NonLinLoc,,automatic,nz3drx,15,15,8,0.13388638950000001,122.97996200000000044,0.43256186650000000,0.00000000000000000
2015p371885,,2015-05-18T14:20:40.370Z,2015-05-18T14:22:30.286Z,171.74380809999999542,-43.02859320999999682,2.32192818499999998,5.11718750000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,8,0.36887499499999998,63.07628348000000074,0.28715089560000001,0.00000000000000000
2015p371511,,2015-05-18T11:01:05.321Z,2015-05-18T11:02:38.206Z,172.72414630000000102,-43.60812643999999949,2.13383480099999989,10.85937500000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.11156948050000000,95.95372629000000586,0.16340335940000000,0.00000000000000000
2015p369161,earthquake,2015-05-17T14:08:36.882Z,2015-06-05T02:46:38.959Z,172.82196179999999686,-43.50490875999999929,2.27705537800000002,10.15625000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,18,10,5,0.17121085040000000,115.85581580000000201,0.49489212770000002,0.00000000000000000
2015p369137,,2015-05-17T13:56:23.586Z,2015-05-17T13:59:45.135Z,172.72541830000000118,-43.60544983999999857,2.33202775700000009,10.80078125000000000,M,,NonLinLoc,,automatic,nz3drx,17,17,10,0.11436973239999999,89.28562012000000436,0.31528217320000002,0.00000000000000000
2015p368558,,2015-05-17T08:47:50.054Z,2015-05-17T08:51:40.407Z,172.21072699999999145,-43.32005670000000208,2.40454458999999998,9.10156250000000000,M,,NonLinLoc,,automatic,nz3drx,19,19,13,0.12570836620000000,57.31637918999999926,0.33375952180000001,0.00000000000000000
2015p368524,,2015-05-17T08:29:53.989Z,2015-05-17T08:31:59.872Z,172.81106239999999730,-43.44032683999999733,2.15082343899999984,11.79687500000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.28868040519999999,128.45633109999999988,0.29551442529999999,0.00000000000000000
2015p368126,,2015-05-17T04:57:37.134Z,2015-05-17T04:59:53.388Z,173.74025280000000748,-42.53993114000000020,2.56284565700000000,31.71875000000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.19261293180000000,205.97296670000000063,0.23831571900000001,0.00000000000000000
2015p367571,earthquake,2015-05-17T00:01:53.628Z,2015-05-17T06:52:16.685Z,172.72940689999998654,-43.51124029000000348,2.91349401999999991,11.38671875000000000,M,,NonLinLoc,confirmed,manual,nz3drx,22,19,15,0.20367151400000000,103.01659970000000044,0.25094700250000002,0.00000000000000000
2015p366986,,2015-05-16T18:50:19.382Z,2015-05-16T18:52:02.851Z,171.82349030000000312,-43.55385162999999693,2.16828459499999981,7.87109375000000000,M,,NonLinLoc,,automatic,nz3drx,15,15,10,0.18683674450000001,66.86308562000000677,0.27826117659999999,0.00000000000000000
2015p365084,,2015-05-16T01:56:58.022Z,2015-05-16T01:59:07.079Z,172.87613849999999616,-42.79490710000000320,2.60880919899999997,44.96093750000000000,M,,NonLinLoc,,automatic,nz3drx,15,15,12,0.20810789339999999,93.74670405000000528,0.25100664200000000,0.00000000000000000
2015p365001,,2015-05-16T01:13:02.346Z,2015-05-16T01:14:38.366Z,172.08394269999999437,-43.12521742999999930,2.33662249099999997,12.14843750000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.20305728540000001,83.38397204000000329,0.17968931990000001,0.00000000000000000
2015p363526,,2015-05-15T12:07:10.128Z,2015-05-15T12:09:31.450Z,173.14269569999999021,-42.08989128000000335,2.56285832699999983,47.30468750000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,8,0.37048983510000000,82.22163505999999700,0.28028843819999999,0.00000000000000000
2015p363236,earthquake,2015-05-15T09:32:38.810Z,2015-06-02T23:31:02.762Z,173.08826990000000023,-42.08079099999999784,2.99508766199999998,48.71093750000000000,M,,NonLinLoc,confirmed,manual,nz3drx,33,22,14,0.34464623439999997,62.69581430000000211,0.45907584299999998,0.00000000000000000
2015p362133,earthquake,2015-05-14T23:44:33.629Z,2015-06-02T22:48:43.209Z,171.78045650000001388,-42.98515701000000178,2.84396420499999980,5.62346839900000006,M,,LOCSAT,confirmed,manual,iasp91,29,20,13,0.35922944550000002,53.37197875999999752,0.67462641310000004,0.00000000000000000
2015p361525,,2015-05-14T18:20:39.681Z,2015-05-14T18:23:48.880Z,173.21171179999998913,-42.14239532999999938,2.69648650800000000,73.43750000000000000,M,,NonLinLoc,,automatic,nz3drx,30,30,21,0.36450285059999998,69.11289811000000327,0.48041692670000002,0.00000000000000000
2015p359900,,2015-05-14T03:54:45.242Z,2015-05-14T03:56:10.202Z,172.09477899999998840,-43.43133559999999704,2.03037023800000016,8.92578125000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.11363752580000000,82.82047151999999812,0.26719547420000000,0.00000000000000000
2015p359177,,2015-05-13T21:29:45.879Z,2015-05-13T21:31:19.489Z,172.58396519999999441,-43.62145358000000073,2.06954782100000001,10.56640625000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.10020726130000000,79.90464937000000134,0.18697367409999999,0.00000000000000000
2015p358955,,2015-05-13T19:31:23.190Z,2015-05-13T19:33:21.151Z,172.29976999999999521,-43.55574883999999969,2.29003543500000006,8.10546875000000000,M,,NonLinLoc,,automatic,nz3drx,15,15,10,0.20577439440000000,88.07305107000000532,0.27698514990000001,0.00000000000000000
2015p358670,,2015-05-13T16:59:33.860Z,2015-05-13T17:01:34.387Z,172.05000250000000506,-43.12925222999999875,2.41587298199999978,10.27343750000000000,M,,NonLinLoc,,automatic,nz3drx,19,19,13,0.19671650500000001,81.44407646999999884,0.40105560559999998,0.00000000000000000
2015p353480,earthquake,2015-05-11T18:54:25.410Z,2015-05-11T18:58:52.461Z,172.06841829999999050,-43.14063597999999899,4.02855586300000024,10.74218750000000000,M,,NonLinLoc,confirmed,manual,nz3drx,20,13,10,0.18631085040000001,70.11906079000000602,0.49943976320000000,0.00000000000000000
2015p353434,earthquake,2015-05-11T18:30:05.137Z,2015-05-11T19:13:47.388Z,172.82785029999999438,-43.48654556000000326,2.51361688099999991,8.98418521900000044,M,,LOCSAT,confirmed,manual,iasp91,21,14,12,0.25329616669999999,118.40799710000000289,0.38720996070000002,0.00000000000000000
2015p353337,,2015-05-11T17:38:21.774Z,2015-05-11T17:39:50.569Z,172.73188659999999572,-43.60041715999999923,2.08697467600000008,10.74218750000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.12097478400000000,98.19020894999999882,0.24917437279999999,0.00000000000000000
2015p353070,earthquake,2015-05-11T15:15:57.299Z,2015-05-11T19:12:03.667Z,172.66497799999999074,-43.61406707999999810,2.91696139200000015,8.82178687999999944,M,,LOCSAT,confirmed,manual,iasp91,23,16,12,0.09234277904000000,82.54610633999999436,0.53771131729999999,0.00000000000000000
2015p353050,earthquake,2015-05-11T15:05:23.941Z,2015-05-11T19:10:19.428Z,172.80067439999999124,-43.50035477000000128,2.26697976499999987,8.62786388399999993,M,,LOCSAT,confirmed,manual,iasp91,20,12,10,0.23169709740000000,122.05106159999999704,0.47840787089999998,0.00000000000000000
2015p352651,earthquake,2015-05-11T11:32:31.384Z,2015-05-11T19:05:02.618Z,172.76004029999998579,-43.59441376000000190,2.74216049400000017,6.85802316699999981,M,,LOCSAT,confirmed,manual,iasp91,22,15,13,0.13569256660000001,94.60840416000000630,0.39806835810000002,0.00000000000000000
2015p351140,,2015-05-10T22:07:44.811Z,2015-05-10T22:09:17.252Z,171.15462339999999131,-43.49362165000000147,2.16294032500000011,6.52343750000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.23272018080000001,55.40847390999999789,0.38333149579999998,0.00000000000000000
2015p349198,,2015-05-10T04:53:09.151Z,2015-05-10T04:55:35.555Z,172.21437919999999622,-43.59985999999999962,2.41418775600000002,5.35156250000000000,M,,NonLinLoc,,automatic,nz3drx,18,18,11,0.13763553780000001,84.05589030999999522,0.53137823949999996,0.00000000000000000
2015p349194,,2015-05-10T04:50:44.548Z,2015-05-10T04:53:05.772Z,172.22751479999999447,-43.58917175999999927,2.01049109100000001,6.23046875000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.15117543470000000,84.41167919999999469,0.32737725690000002,0.00000000000000000
2015p348480,earthquake,2015-05-09T22:30:10.268Z,2015-05-10T01:52:47.677Z,172.69624329999999190,-43.58109283000000289,2.39526199300000009,3.94603824600000008,M,,LOCSAT,confirmed,manual,iasp91,13,8,6,0.02516440675000000,92.31980133000000421,0.18465259789999999,0.00000000000000000
2015p348255,,2015-05-09T20:30:28.038Z,2015-05-09T20:33:30.461Z,172.94933800000001156,-42.02039614000000256,2.73858009799999991,93.35937500000000000,M,,NonLinLoc,,automatic,nz3drx,27,27,19,0.25829057059999999,57.28628968000000299,0.43013462930000002,0.00000000000000000
2015p346090,,2015-05-09T01:17:04.580Z,2015-05-09T01:19:09.937Z,171.75140640000000758,-43.00542907999999898,2.34635934500000021,5.11718750000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,8,0.36299610879999999,102.18813330000000406,0.29059045540000000,0.00000000000000000
2015p345350,,2015-05-08T18:42:48.473Z,2015-05-08T18:44:32.091Z,172.73495859999999880,-42.84717375000000317,2.36525804000000006,20.23437500000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,8,0.25059832589999997,85.88568716999999708,0.23030031290000000,0.00000000000000000
2015p345277,,2015-05-08T18:03:55.867Z,2015-05-08T18:06:58.921Z,172.15723570000000109,-43.18159426999999795,2.32826599199999995,10.50781250000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,9,0.16759076179999999,74.87931310999999823,0.18079210809999999,0.00000000000000000
2015p345263,,2015-05-08T17:56:32.696Z,2015-05-08T17:58:14.951Z,172.65458599999999478,-43.53393866999999773,2.04693685699999994,14.25781250000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.17372750160000000,96.81532104999999433,0.19564693150000001,0.00000000000000000
2015p343954,,2015-05-08T06:19:06.614Z,2015-05-08T06:21:00.066Z,172.34416619999998943,-42.77286452999999966,2.49092314500000001,11.67968750000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,9,0.05461295854000000,63.99634599000000179,0.29089561209999998,0.00000000000000000
2015p343146,,2015-05-07T23:08:31.858Z,2015-05-07T23:10:59.943Z,172.66927590000000237,-43.53185352999999935,2.46279882000000017,13.55468750000000000,M,,NonLinLoc,,automatic,nz3drx,15,15,12,0.17611579099999999,94.30401865999999700,0.25455528179999998,0.00000000000000000
2015p341999,,2015-05-07T12:57:13.825Z,2015-05-07T12:59:33.327Z,172.39298180000000116,-43.58992311000000086,2.49662621700000020,9.10156250000000000,M,,NonLinLoc,,automatic,nz3drx,15,15,10,0.22311212759999999,93.07807184000000689,0.25884645789999999,0.00000000000000000
2015p341843,earthquake,2015-05-07T11:34:27.485Z,2015-05-07T21:51:59.267Z,172.26089479999998844,-43.61351013000000165,2.85545281000000006,3.14701128000000008,M,,LOCSAT,confirmed,manual,iasp91,16,14,11,0.08973011374000001,98.73281860000000165,0.26857851970000002,0.00000000000000000
2015p341263,,2015-05-07T06:25:13.168Z,2015-05-07T06:27:33.070Z,173.06925469999998768,-42.05519816999999705,2.43025235499999992,49.64843750000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,8,0.31558451150000000,75.49495403000000238,0.30357806110000002,0.00000000000000000
2015p340777,earthquake,2015-05-07T02:06:06.787Z,2015-05-22T03:10:18.945Z,173.14294839999999454,-42.07904941999999693,2.80918715899999993,46.60156250000000000,M,,NonLinLoc,confirmed,manual,nz3drx,24,14,10,0.36110037340000001,66.92327509999999791,0.42766205169999999,0.00000000000000000
2015p338812,,2015-05-06T08:39:28.457Z,2015-05-06T08:42:39.695Z,171.77495450000000687,-42.99775610999999742,2.38734690800000005,9.80468750000000000,M,,NonLinLoc,,automatic,nz3drx,16,16,11,0.36834059559999999,99.09547901999999908,0.37429918960000003,0.00000000000000000
2015p336991,,2015-05-05T16:28:50.381Z,2015-05-05T16:31:54.875Z,173.14646110000001045,-42.10460593999999901,2.58021094400000006,62.42187500000000000,M,,NonLinLoc,,automatic,nz3drx,21,21,15,0.38476799600000000,81.62434433999999328,0.33680848499999999,0.00000000000000000
2015p336868,,2015-05-05T15:23:46.112Z,2015-05-05T15:27:37.288Z,172.98165389999999775,-42.17824906999999968,2.43609512799999983,63.35937500000000000,M,,NonLinLoc,,automatic,nz3drx,19,19,14,0.41790821179999998,75.40074430999999322,0.35583154130000000,0.00000000000000000
2015p334582,earthquake,2015-05-04T19:05:48.206Z,2015-05-25T23:07:17.597Z,171.75845340000000760,-42.99351501000000297,3.01030903199999988,5.00000000000000000,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,20,25,0.35456898809999998,55.71194458000000083,1.77075430500000008,0.00000000000000000
2015p333536,,2015-05-04T09:48:09.928Z,2015-05-04T09:50:20.168Z,171.77118210000000431,-43.00098786000000217,2.16857795499999995,5.11718750000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,10,0.36894233830000001,103.15399499999999477,0.28307541990000001,0.00000000000000000
2015p332922,,2015-05-04T04:21:19.913Z,2015-05-04T04:24:31.905Z,172.78309640000000513,-43.49086169000000268,2.53616418699999979,10.97656250000000000,M,,NonLinLoc,,automatic,nz3drx,17,17,10,0.23579738070000000,111.85425610000000063,0.38984948380000001,0.00000000000000000
2015p331902,,2015-05-03T19:17:30.352Z,2015-05-03T19:20:01.522Z,172.77603640000000951,-43.49483364000000307,1.91954781699999999,11.44531250000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.23015780910000000,115.12427999999999884,0.37931465630000000,0.00000000000000000
2015p330798,earthquake,2015-05-03T09:29:35.267Z,2015-05-03T18:34:26.093Z,172.83810299999998961,-42.44324556000000115,2.30472919500000017,13.78906250000000000,M,,NonLinLoc,confirmed,manual,nz3drx,28,17,13,0.51801240069999999,77.54263756999999657,0.45757013880000003,0.00000000000000000
2015p330573,,2015-05-03T07:29:34.404Z,2015-05-03T07:33:34.416Z,171.77257059999999456,-43.01021384999999952,2.51867775699999985,5.11718750000000000,M,,NonLinLoc,,automatic,nz3drx,25,25,18,0.37241804049999999,54.30127642000000066,0.52027163519999997,0.00000000000000000
2015p330543,,2015-05-03T07:13:36.415Z,2015-05-03T07:16:09.135Z,171.78245889999999463,-43.00799323999999757,2.17200631899999985,5.11718750000000000,M,,NonLinLoc,,automatic,nz3drx,18,18,13,0.37055098500000000,53.37809005999999812,0.42339702959999997,0.00000000000000000
2015p330525,,2015-05-03T07:03:48.922Z,2015-05-03T07:07:00.084Z,171.77636390000000688,-42.99863177999999664,2.23053827300000007,5.11718750000000000,M,,NonLinLoc,,automatic,nz3drx,18,18,12,0.36968982730000000,53.67586118999999911,0.40082287480000001,0.00000000000000000
2015p330505,,2015-05-03T06:53:10.567Z,2015-05-03T06:55:45.769Z,171.76786480000001234,-43.01007838000000305,2.45198721700000011,5.11718750000000000,M,,NonLinLoc,,automatic,nz3drx,22,22,13,0.37431398119999998,54.72030299000000042,0.44992555330000000,0.00000000000000000
2015p330493,earthquake,2015-05-03T06:46:42.185Z,2015-05-13T09:15:02.066Z,171.75473020000001156,-42.98983383000000202,4.14803605200000014,5.41592693299999972,M,,LOCSAT,confirmed,manual,iasp91,37,26,20,0.34999880189999999,55.95947266000000297,0.52300259490000001,0.00000000000000000
2015p330488,,2015-05-03T06:44:30.399Z,2015-05-03T06:48:10.258Z,171.77352429999999117,-43.00523075000000262,2.44351226300000013,5.11718750000000000,M,,NonLinLoc,,automatic,nz3drx,24,24,17,0.37329890510000002,54.10064351999999843,0.46781664439999998,0.00000000000000000
2015p329792,earthquake,2015-05-03T00:33:30.979Z,2015-05-13T09:26:59.489Z,173.11632529999999974,-42.11749662999999799,3.61838862500000014,61.13281250000000000,M,,NonLinLoc,confirmed,manual,nz3drx,36,22,17,0.38659394850000001,62.61970718999999974,0.53923996350000003,0.00000000000000000
2015p329423,,2015-05-02T21:17:01.987Z,2015-05-02T21:20:22.466Z,172.65646520000001374,-42.46301317000000353,2.30995712399999986,10.03906250000000000,M,,NonLinLoc,,automatic,nz3drx,20,20,15,0.42639497050000003,65.17568316000000550,0.33383914260000003,0.00000000000000000
2015p329398,,2015-05-02T21:03:43.744Z,2015-05-02T21:06:04.142Z,173.11912870000000453,-42.08210938999999939,2.28694023599999996,51.64062500000000000,M,,NonLinLoc,,automatic,nz3drx,18,18,13,0.35550725439999997,80.04791203999999993,0.42721863319999998,0.00000000000000000
2015p328909,earthquake,2015-05-02T16:42:47.199Z,2015-05-03T18:21:20.344Z,172.67106630000000678,-42.46605301000000310,2.44734482799999986,5.84397077599999992,M,,LOCSAT,confirmed,manual,iasp91,21,15,13,0.43204984070000002,66.14043427000000008,0.75373481939999998,0.00000000000000000
2015p328737,,2015-05-02T15:11:27.806Z,2015-05-02T15:13:33.675Z,173.11714559999998642,-42.07537494999999694,2.18718163299999979,48.82812500000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,10,0.34883657109999999,79.93259132000000022,0.29617078340000003,0.00000000000000000
2015p328035,earthquake,2015-05-02T08:57:30.000Z,2015-05-02T09:49:58.120Z,172.41625980000000595,-42.49121474999999748,3.25243595500000016,5.00000000000000000,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,8,6,0.30943167210000000,76.72651672000000644,0.47598177870000002,0.00000000000000000
2015p326866,,2015-05-01T22:34:23.428Z,2015-05-01T22:46:21.951Z,173.12079289999999787,-42.07214319999999930,2.25157392400000012,50.70312500000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,8,0.34720284979999999,80.34137934000000314,0.34243943290000001,0.00000000000000000
2015p325077,earthquake,2015-05-01T06:41:09.675Z,2015-05-12T09:57:59.777Z,172.67912359999999694,-42.21742395999999786,2.96100650800000009,22.22656250000000000,M,,NonLinLoc,confirmed,manual,nz3drx,42,31,22,0.48284208010000002,74.48678497999999593,0.59791848390000002,0.00000000000000000
2015p323071,,2015-04-30T12:52:37.422Z,2015-04-30T12:55:46.011Z,173.03928869999998597,-42.64897277000000031,2.72965036599999999,11.32812500000000000,M,,NonLinLoc,,automatic,nz3drx,24,24,17,0.31838170900000001,121.49338930000000403,0.51052682680000006,0.00000000000000000
2015p321830,earthquake,2015-04-30T01:51:24.522Z,2015-04-30T04:51:49.022Z,173.15734539999999697,-43.29081997000000115,2.96190308399999980,36.40625000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,22,14,6,0.33535467070000002,170.43228469999999675,0.63194645949999995,0.00000000000000000
2015p317409,,2015-04-28T10:35:32.240Z,2015-04-28T10:38:17.141Z,173.16054919999999129,-42.11336265999999995,2.62712938200000012,67.57812500000000000,M,,NonLinLoc,,automatic,nz3drx,21,21,14,0.39741255830000000,66.42894647999999336,0.47336626939999998,0.00000000000000000
